id;name;geoid;geoname;value;datetime
10211;Precio medio horario final suma de componentes;;;67.01;2021-01-10T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;69.08;2021-01-10T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;68.34;2021-01-10T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;68.71;2021-01-10T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;65.39;2021-01-10T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;66.1;2021-01-10T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;65.6;2021-01-10T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;65.26;2021-01-10T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;70.65;2021-01-10T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;103.13;2021-01-10T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;115.11;2021-01-10T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;117.46;2021-01-10T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;117.2;2021-01-10T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;107.6;2021-01-10T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;76.79;2021-01-10T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;64.2;2021-01-11T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;59.74;2021-01-11T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;57.22;2021-01-11T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;54.44;2021-01-11T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;53.2;2021-01-11T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;58.91;2021-01-11T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;68.58;2021-01-11T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;82.78;2021-01-11T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;100.98;2021-01-11T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;103.3;2021-01-11T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;101.84;2021-01-11T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;89.52;2021-01-11T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;87.3;2021-01-11T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;88.21;2021-01-11T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;84.67;2021-01-11T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;80.91;2021-01-11T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;88.74;2021-01-11T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;103.62;2021-01-11T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;118.57;2021-01-11T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;129.45;2021-01-11T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;129.9;2021-01-11T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;127.76;2021-01-11T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;112.06;2021-01-11T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;91.45;2021-01-11T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;80.11;2021-01-12T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;68.24;2021-01-12T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;62.13;2021-01-12T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;60.7;2021-01-12T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;60.31;2021-01-12T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;61.15;2021-01-12T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;70.95;2021-01-12T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;86.06;2021-01-12T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;104.18;2021-01-12T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;111.05;2021-01-12T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;108.42;2021-01-12T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;106.07;2021-01-12T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;99.36;2021-01-12T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;98.25;2021-01-12T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;92.93;2021-01-12T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;78.54;2021-01-12T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;79.24;2021-01-12T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;94.21;2021-01-12T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;111.79;2021-01-12T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;122.93;2021-01-12T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;125.57;2021-01-12T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;116.55;2021-01-12T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;94.63;2021-01-12T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;74.49;2021-01-12T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;80.94;2021-01-13T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;78.23;2021-01-13T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;71.02;2021-01-13T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;68.93;2021-01-13T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;66.93;2021-01-13T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;70.68;2021-01-13T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;79.4;2021-01-13T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;91.57;2021-01-13T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;103.2;2021-01-13T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;103.85;2021-01-13T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;103.47;2021-01-13T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;102.89;2021-01-13T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;102.99;2021-01-13T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;101.56;2021-01-13T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;101.9;2021-01-13T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;101.36;2021-01-13T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;102.63;2021-01-13T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;106.52;2021-01-13T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;111.51;2021-01-13T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;119.24;2021-01-13T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;122.56;2021-01-13T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;111.37;2021-01-13T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;105.85;2021-01-13T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;88.34;2021-01-13T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;98.67;2021-01-14T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;75.94;2021-01-14T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;72.54;2021-01-14T02:00:00+01:00
10211;Precio medio horario final suma de componentes;;;67.54;2021-01-14T03:00:00+01:00
10211;Precio medio horario final suma de componentes;;;65.57;2021-01-14T04:00:00+01:00
10211;Precio medio horario final suma de componentes;;;65.54;2021-01-14T05:00:00+01:00
10211;Precio medio horario final suma de componentes;;;73.45;2021-01-14T06:00:00+01:00
10211;Precio medio horario final suma de componentes;;;88.15;2021-01-14T07:00:00+01:00
10211;Precio medio horario final suma de componentes;;;100.15;2021-01-14T08:00:00+01:00
10211;Precio medio horario final suma de componentes;;;102.77;2021-01-14T09:00:00+01:00
10211;Precio medio horario final suma de componentes;;;102.25;2021-01-14T10:00:00+01:00
10211;Precio medio horario final suma de componentes;;;100.5;2021-01-14T11:00:00+01:00
10211;Precio medio horario final suma de componentes;;;94.44;2021-01-14T12:00:00+01:00
10211;Precio medio horario final suma de componentes;;;92.81;2021-01-14T13:00:00+01:00
10211;Precio medio horario final suma de componentes;;;92.66;2021-01-14T14:00:00+01:00
10211;Precio medio horario final suma de componentes;;;86.99;2021-01-14T15:00:00+01:00
10211;Precio medio horario final suma de componentes;;;92.61;2021-01-14T16:00:00+01:00
10211;Precio medio horario final suma de componentes;;;101.32;2021-01-14T17:00:00+01:00
10211;Precio medio horario final suma de componentes;;;109.25;2021-01-14T18:00:00+01:00
10211;Precio medio horario final suma de componentes;;;113.08;2021-01-14T19:00:00+01:00
10211;Precio medio horario final suma de componentes;;;117.84;2021-01-14T20:00:00+01:00
10211;Precio medio horario final suma de componentes;;;112.6;2021-01-14T21:00:00+01:00
10211;Precio medio horario final suma de componentes;;;105.04;2021-01-14T22:00:00+01:00
10211;Precio medio horario final suma de componentes;;;100.17;2021-01-14T23:00:00+01:00
10211;Precio medio horario final suma de componentes;;;73.83;2021-01-15T00:00:00+01:00
10211;Precio medio horario final suma de componentes;;;66.67;2021-01-15T01:00:00+01:00
10211;Precio medio horario final suma de componentes;;;61.99;2021-01-15T02:00:00+01:00
